c.commentId,text,category
Ugxhj7YJenJJ4lzJAcd4AaABAg,"Se all'epoca vi fu un stanziamento di soldi e costato 250 miliardi .spiegami xchè poi sono andati ancora x 6 volte ?? Non sai quello che dici !! lLa cosa più falsa dello sbarco sulla luna sono le foto  ,impensabile di fare foto a quelle temperature  impossibile con Hasselblad 500. Sono un fotografo professionista ,smettiamola di dire fesserie.",Complottismo
UgxVFAlp_UMnHx-guNx4AaABAg,"Stelle fotografabili di giorno dalla Terra cambiando impostazioni alla fotocamera?
No, signor astrofisico, non può
(a meno che la fotocamera non sia collegata a un telescopio).
L'apertura non c'entra con l'esposizione? Va bene, non conosce gli elementi basilari della fotografia.
In modo grossolano, ha comunque ragione sulle stelle che non compaiono nelle fotografie lunari ( che  si potrebbero fotografare sovraesponendo il suolo lunare). 
Vi sono altre e più  intelligenti questioni che hanno fatto sorgere dubbi sul primo allunaggio umano.
L'atteggiamento a tratti sarcastico , unitamente a nozioni fotografiche accettate per fede, è simile a quanto osservato in un canale di terrapiattisti (in cui sono entrato per curiosità e da cui rapidamente sono stato cacciato ).",Complottismo
UgzX9_nPGcFLR-RusUF4AaABAg,"Mi sono limitato a guardare i primi due minuti con il ""curriculum""dei due.....se provassero a mettere in discussione l""allunaggio""complotto o non complotto la loro carriera terminerebbe con questo video, e questo non è un complotto perché negli ultimi tre anni si è visto come viene trattato che non segue il ""pensiero unico""
.........comunque io da operaio dubito che sessant'anni fa avessero  la tecnologia per farlo e come sappiamo bene oggi ,le uniche""prove""su qualsiasi cosa le abbiamo che escono  da un rettangolo luminoso ,quindi prove reali non ne avremo mai,ne su un allunaggio ne su un falso allunaggio...",Complottismo
UgxLfQbjatEAoMk4La54AaABAg,"La vostra conoscenza si limita a riportare la narrativa americana, pertanto una poesia imparata a memoria senza capirne i contenuti...",Negativo
UgzstOKYfrubXlshfgF4AaABAg,"Il denaro si può stampare nella misura nella quale occorre..
L intera economia è fondata su una frode.
Pertanto il denaro è una vostra idea personale che collide con la realtà..
Informatevi meglio, il pianeta sul quale respirate è regolato da dinamiche a voi sconosciute...",Complottismo
UgyrpBMegT5GGCGOpQV4AaABAg,"Ma una tecnologia già prodotta nel 69 ora costerebbe molto di meno.
Un Commodore 64 negli anni 70 costava tanto nel 2000 lo buttavano nella spazzatura. 
Quattro iPhone sono più tecnologici di tutti i computer delle missioni Apollo",Disinformazione
UgzUSGEtJIPSlJ3nyFp4AaABAg,Sempre più convinto che sulla luna nel 1969 non ci è andato nessuno.,Complottismo
UgwUQEN_gIWy11MhD1p4AaABAg,"Meno esportazione di democrazia, vedi i fondi che escono",Neutrale
UgyfQbGkF_FngC9ZB_l4AaABAg,"va bene che stanziavano piu soldi, pero va detto che oggi c è anche space x e i soldi di elon e Bezos, lingeniere dovrebbe sottolineare anche che ora fanno molti piú test di prima oltre ad avere i simulatori, inoltr se è stato già fatto decine di volte tutto all improvviso sembra impossibile andarci",Neutrale
UgyVWLW1rKqy6ieleIV4AaABAg,"""Quest'anno niente investimenti alla Nasa.
Abbiamo 25 miliardi di dollari da spendere. Si accettano idee.""
""Bene. Potremmo costruire un altra bomba nucleare, ma bella potente e altamente distruttiva. Che ne dite?""
""Perfetto 👌""",Neutrale
UgxudKSjhMujXdwIJE94AaABAg,ha messo più confusione che altro. superficiale.,Negativo
UgzAx2VJARvn_qw01tV4AaABAg,"Non so se sono mai andati sulla Luna, ma di certissimo so che le foto e i video della Nasa non sono stati fatti sulla luna! https://www.youtube.com/watch?v=IOVK1gAvo8A&t=1505s",Complottismo
UgxUpIyzvtFJMIvh49t4AaABAg,E' vero che i primi astronauti che sono stati sulla luna dopo qualche mese/anno sono morti perche hanno ricevuto radiazioni solari che non sapevano di ricevere?,Neutrale
UgyCagYJ9pQ2eeIXo1t4AaABAg,"Riguardo all'inquinamento, oltre che pochi lanci,il tragitto dura pochissimi minuti, quindi i 100 aerei che volano per pochi minuti sono come uno che  fa un breve viaggio di qualche ora,devono sempre rompere,senza i pannelli solari avremmo inquinato un casino di più e sono stati fatti per lo spazio",Neutrale
UgyZIyStP1VYSfYGviB4AaABAg,"Anche il Memory, è stato creato per gli astronauti per l'accelerazione alla partenza, quello che ricopre i materassi belli,in più un casino di materiali nuovi,leghe nuove leggere e ultra resistenti che usiamo dappertutto.Poi per chi non ci crede all'allunaggio,se avessero finto,il KGB li avrebbe smascherati subito,dato che erano spiati e anche radioamatori privati,astronomi indipendenti che hanno seguito il razzo per un bel po', mentre i complottisti dicono che arrivati alla fine dell'atmosfera,sono rientrati subito nell'oceano",Neutrale
UgyCT5BFR30WcMopl1t4AaABAg,Scusate ma come si può essere credibili se siete così sfacciatamente  di parte. Io non credo al finto allunaggio ma aver risolto il problema (lo dite voi) con questo video lo trovo imbarazzante,Negativo
UgyixLgPzUxLK1MNXut4AaABAg,"Ma fatela finita con questa storia delle missioni A-POLLO!Rispondete alle 42 domande del video di Mazzucco in maniera chiara e convincente!Che strano che la Nasa abbia perso i video originali delle misdioni,dove tra l altro c'erano tutti i dati telemetrici!!",Complottismo
Ugw1b_fBm9sTW7T_3jh4AaABAg,Ma l'ingegnere è il gemello segreto di Andrew Garfield (per intenderci il the Amazing Spider-Man)? È uguale! Una somiglianza assurda!,Neutrale
Ugyw7yA8EWNciGc-1zN4AaABAg,"Quanti km percorrebbe un uomo se camminasse, ad una velocità media, per tutta la sua vita senza mai fermarsi?",Neutrale
UgzHNGUruvK3wacOi6J4AaABAg,ma avete usato i palloncini all' elio? E' pitchato xD,Neutrale
UgzShH1wMVfwXibzqSp4AaABAg,Secondo me non ci sono andati sulla luna guardatevi un video del canale “ settore zero” . Mia opinione personale da quello che son riuscito a capire,Disinformazione
Ugx08TwEZ8TE4-0fWoJ4AaABAg,"Ciao, bel video. Ti ho conosciuto con l'altro di Victor. Funzionate bene insieme, collaborerete  con altri o magari farete qualche live  magari sul rientro di  Artemis 1 ?",Positiva
UgwunsPU4fhTeOYC3cd4AaABAg,"Davvero interessante, avete fatto delle ottime considerazioni!",Positiva
UgyZMKK4ERGaKUIjf3F4AaABAg,Se non ricordo male Alan parlava anche del fatto che gli strumenti attuali sono troppo sensibili alle radiazioni nelle fasce di van allen.,Neutrale
UgyiM58MEuwAQTIcqsJ4AaABAg,"Molto interessante!
Grazie!
Però … Io non sono complottista, sia chiaro, ma ho notato ultimamente che molto complottisti oggi e coloro che erano tacciati di esserlo in passato, ci hanno preso di brutto.
Porterei un po’ più di rispetto per chi si pone con idee diverse. Fa parte del principio dialettico-democratico.
Se uno che pone domande è un complottista… un po’ riduttivo.",Neutrale
UgwhfCWmz2U2SBN-uc94AaABAg,Superrrr,Positiva
UgxC3M4ASdj8TprVtEl4AaABAg,"Bella collaborazione! Grazie ragazzi, funzionate bene anche insieme!🙌👏👍",Positiva
UgzCwqJV1QY-7Nc0cDR4AaABAg,"Ciao Alberto, mi piacerebbe sapere qualcosa sul vuoto, se sulla luna e nello spazio  senza atmosfera si ha il vuoto assoluto, come farebbero gli astronauti con la loro tutina a non essere schiacciati dal vuoto? Grazie un caro saluto",Neutrale
UgwLguekb1pWLo-bJUl4AaABAg,"Un mio pensiero è che il primo sbarco sulla Luna, quello con Armstrong, possa essere falso e inscenato in qualche studio. Il motivo è duplice:
1-dire di essere arrivati sulla luna prima dell'unione sovietica e dunque mettere fine a questa corsa a due;
2-non fare figuracce in mondovisione dopo aver dichiarato che sarebbero sbarcati.
Fatto questo hanno potuto successivamente sbarcare con calma nelle successive missioni e dunque piantare la bandiera di Armostrong, lasciare il relitto della prima navicella, lasciare impronte e così via.",Complottismo
Ugxy6GPDrebXT57qZ_J4AaABAg,"Si deve insistere nella ricerca. E se per caso là fuori ci fosse una qualche forma di energia che è possibile sfruttare,  o nuovi materiali, che so, per costruire un pannello solare che con un cm quadrato di superficie produce, che so, 100 kw al giorno",Neutrale
UgwUOjtuGeVSQp6jO194AaABAg,"Raga ma come si fa a ripartire da un qualsiasi corpo su cui si atterra se è più massivo della terra ed ha più gravità, almeno che non si paracadutasse prima sul corpo tutte le attrezzature per far raggiungere quella velocità di fuga necessaria ad ""uscire"" dal campo grav del corpo.  Dico bene? Illuminatemi?",Neutrale
UgwjcV8Vz56Qq6V_t0d4AaABAg,In realtà lo filmi tu lo sbarco questa volta lo sanno tutti 😂💪🏻,Neutrale
UgzsVPiKGDVzae1gIJV4AaABAg,"Comincio a mettere un bel like!
Stasera con calma mi guardo il video.",Positiva
UgwiHB-jUU1lAV7UVjB4AaABAg,strabiliante n.122,Positiva
UgyoobJx_wZhR14gmDN4AaABAg,"Grazie per avermi dato la dose mensile di complottismo hahah. Sono masochista? Si, ma mi piace troppo sentire le teorie complottiste, soprattutto quando sono smentite",Neutrale
UgyyEeIJkfRSUW6sDSp4AaABAg,"Bel video 
Grazie e complimenti",Positiva
Ugxxn0EU1tgeg72ECt94AaABAg,"Ok praticamente ha detto che tutti noi maschi dobbiamo vergognarci di essere maschi? Di essere nati maschi? Ce ma lo capite dove stiamo andando a finire, io mi vergognerei semmai a essere Saverio",Negativo
UgxlOEqBHM6QQvypOAF4AaABAg,Dico in effetti a non essere nato maschio femminista ho avuto abbastanza fortuna,Negativo
UgxlNg0uQNZlpagQ6Y54AaABAg,Ma quante cretinate dici?,Negativo
UgyMsa6oUMwS623mJBB4AaABAg,"Quando mi sento demoralizzato e depresso, penso alla fortuna che ho avuto a non nascere Saverio Tommasi e mi torna subito la speranza ❤",Negativo
UgzAkj7fxxR0X9SBXMB4AaABAg,"Niente più soldi da Usaid, pagliaccio 🤡",Negativo
UgziKqr0D03FhnqdjtN4AaABAg,Saverio quando arriverà la rivoluzione di classe sarai tra i primi ad essere condannato come traditore assieme ai fascisti,Estremismi ideologici
Ugw-wzyMMeo1EklM4FN4AaABAg,Io non devo fare mea culpa di niente. IO NON DEVO FARE MEA CULPA DI NIENTE!,Negativo
UgwFbXJAu4uHzPmpJMF4AaABAg,aprile 2025...  tutte e due le madri in entrambi i casi di omicidio hanno aiutato i figli. Beh che dire... Saverio Tommasi su datti da fare... Tutte le mamme devono chiedere scusa no? Gio Pizzi... dove sei????,Negativo
Ugy-GJcxoBu-Lf0xg_p4AaABAg,Questo video è una finestra sugli abissi dell'intelletto.,Negativo
Ugwjl_buEXrNgrfp8Fp4AaABAg,"Sono veramente dispiaciuto per la perdita di Giulia. La violenza non va mai tollerata. Ma la mia domanda è te che fai il video, quando ci vai in terza media?",Negativo
UgwxM2xSgvu2JPhfyF14AaABAg,"Devi essere una persona frustrata, pesante, odiosa. Poveretti quelli che ti debbono sopportare...",Negativo
UgwAYBXpvQyQzhkQbNx4AaABAg,Se stai zitto ci fai un favore,Negativo
UgxwHp14Isidb4-4PJF4AaABAg,Purtroppo..... Comincio a capire i gay!!! 😱😱😱,Discriminatorio
Ugzkh8mpiXtM00-LuDN4AaABAg,"Borghese che non ha mai faticato veramente in vita sua, perché non fai un'analisi del tuo privilegio da giornalista borghese e ben prezzolato?",Negativo
Ugwx65SloJ9I9RIZn2B4AaABAg,Scometto rivete soldi da Black Rock,Complottismo
Ugwn6Bn0VTFZmuqHl8V4AaABAg,Deliri in libertà di Tommasi,Negativo
Ugx4yQbvrTkAzcFTXQ94AaABAg,l'aborto è la causa maggiore di femminicidi,Disinformazione
Ugwlf52jwDEta1j-2VV4AaABAg,Io sono andato a correre in maglietta e pantaloncinj a dicembre. Un vecchietto ha detto che sono un cretino vestito cosi con quel freddo,Neutrale
Ugy5wKm3nPJYOXVNt5t4AaABAg,lo sentiamo l'odore tranquillo! questo video e' da usare quando non riesci ad andare di corpo!,Negativo
UgxXyetdAiZRQBedKm94AaABAg,Ma fai sul serio? 45 anni sprecati e sei pure giornalista?,Negativo
UgwhRlCcU2cDrGHfOyZ4AaABAg,Dopo 1 anno ancora non ho trovato un commento positivo. Chissà quale sarà il motivo...,Neutrale
Ugxb23whNmZxMAjmlOt4AaABAg,l'unico privilegio che hai è quello che ti fanno ancora parlare,Negativo
Ugwl29bbyhCGXM7jIPp4AaABAg,L'unico privilegio che ho è quello di non essere nato Saverio Tommasi,Negativo
UgxPhJPVTGRb_O9Ekgp4AaABAg,Pensavo che non avrei mai visto qualcuno parlare di Filippo Turetta essendo più stupido di lui😊,Negativo
UgzIXvaRiEvNunpmR_B4AaABAg,"Un mare di banalità, un discorso ideologico da far paura, un arroganza travestita di buone intenzioni. La solita solfa del maschio bianco che deve battersi il petto da mattina a sera perché magari si è girato a guardare una ragazza. Pentitevi, maschi bianchi occidentali, siete (siamo) colpevoli a prescindere. Battiamoci tutti il petto, e scusate se esistiamo..",Negativo
UgwUymok0dpR-cVo7zZ4AaABAg,Ma che imbeciIIe! 🤡🤣,Negativo
UgxWAmZpoeju5kTNytx4AaABAg,Mi sa che qualcuno è invidioso del fatto di non essere nato maschio 🤭,Negativo
Ugx8W-i1pCdJF8yOH_54AaABAg,"Io non ho mai molestato una ragazza sia fisicamente che verbalmente, e non ho mai fatto battute sessiste, se ti senti in colpa è un problema tuo.",Negativo
Ugxb7_zYFKJMbIOse-V4AaABAg,col mazifemminismo si mangia eh?,Negativo
Ugykzeuuo8WBmI4dRHx4AaABAg,ma nessuno che dice di far mia culpa agli immigrati irregolari per tutti gli st*pri?,Discriminatorio
UgzJN5oylJDDuWtLYSR4AaABAg,Ma vai a fare..,Negativo
Ugyl4Cho_S_IXzHMUnZ4AaABAg,"Basta una sola risposta:

🖕",Negativo
Ugy7aLoEshjzJEkEHAt4AaABAg,Questo è fuori di testa,Negativo
Ugwhuk67zSoRRWh-iy54AaABAg,Signore e signori ecco a voi il RITARDATO,Discriminatorio
UgyJJtZG-2N62_aaWv54AaABAg,"Mi dispiace Saverio, ma qui hai toppato, non poco, del tutto",Negativo
UgyybarFTG3tKcCdtcx4AaABAg,Rassegnati Savè che tanto le donne non te la danno lo stesso nemmeno con questi discorsi.,Negativo
UgzNTx03X14-BkBFdMd4AaABAg,"Iniziasse a fare recitare il “mea culpa” al fratello Davide , poi al padre. Poi a seguire gli altri. Questa donna è semplicemente ridicola. Riguardo al giornalista, preferisco non commentare semplicemente ridicolo.",Negativo
Ugwd1nNSSKMA7hbvlaV4AaABAg,Stai male,Negativo
UgxyPt26jaKE9lcwUVF4AaABAg,Delirio puro...assieme ai ragionamenti di Elena Cecchettin,Negativo
UgzymLQJUVMz9KF9oFF4AaABAg,beh grazie a questo video ora riesco a fare certi dolci! grazie saverio per le tue ricette!,Negativo
Ugx_lOCHNXVbUg7xigp4AaABAg,mercoledì addams non rompere le balle,Negativo
UgxSvHrzgU4c5KpaX_d4AaABAg,Mi stanno sanguinando le orecchie,Negativo
UgzQZ3YqjPPywm77eCJ4AaABAg,"2:40 Uhm...No, nessuna volta.",Negativo
UgwqaVQIrlQXCgjeuVB4AaABAg,Mi metto i pantaloncini corti in novembre e > taaaaaaaac > sono privilegiato!!!!,Negativo
Ugxpc77-HBt1HiqN4L54AaABAg,"I privilegi maschili: 

-Maggior tasso di morte per suicidio.

-Maggior tasso di morte per omicidio.

-Maggior tasso di morte per guerra (obbligati ad andarci per giunta). 

-Maggior tasso di morte per cancro.

-Maggior tasso di morte sul lavoro. (Il 90%)

-Maggior tasso di morte per covid e malattie respiratorie. (doppio rispetto alle donne)

-Maggior tasso di senzatetto.

-Maggior tasso che soffre di solitudine.

-Maggior tasso che và incontro a difficoltà economiche in seguito a divorzio. 

-Durata della vita più breve.

Hai ragione, siamo proprio dei bastardi privilegiati.

Devo continuare o si è capito il concetto?",Negativo
Ugwvl6ucRGg25i8iGl54AaABAg,"Solo tu che sei figlio di papa, sei nato con i vantaggi...",Negativo
UgyxDNncYHGAbuu52SZ4AaABAg,"Si sta sfociando prepotentemente nel razzismo e neanche ce ne si rende conto, è assurdo. E il sottolineare che "" non c'è nessuna caccia al maschio"" rende il tutto ancora più folle.",Negativo
Ugwx-KHUtxfoAu6mzHV4AaABAg,Mica Van Gogh,Negativo
UgwyhvtI-W_K-q_fXst4AaABAg,ma vai a cagre,Negativo
UgwrKMfq38_Yv0xd1Gp4AaABAg,"Da che pulpito fai questa predica e giudichi il genere mschile? Chi ti credi di essere? A mio parere quelli come te non fanno altro che amplificare la diffidenza che c'è tra maschi e femmine che al giorno d'oggi ha raggiunto livelli mai visti. E comunque, sempre a mio parere, hai detto molte assurdità.",Negativo
UgypmNtWs0pVtzVZ45l4AaABAg,"Ogni tanto mi sento triste, mi sento un fallito, sento di aver sbagliato tutto nella vita, non vorrei alzarmi dal letto la mattina, ho un senso di angoscia che mi attanaglia.

Ma poi, poi mi ricordo di questo personaggio e questa pagina youtube, e allora vado a vedermi qualche video tipo questo e mi perdo nei discorsi insensati, perbenisti, ipocriti e politicamente corrotti e allora mi ritorna il sorriso, guardo il cielo, sono di nuovo felice e poi bacio a terra e ringrazio di non essere così, di non seguire scie di morte e di tendenza, come un verme che si ciba di cadaveri per sopravvivere, ringrazio di non dovermi sforzare così tanto ed in modo così squallido per racimolare qualche soldo, anche se a questo essere viene tutto così naturale e sembra semplice, sono sicuro che dietro c'è tanto lavoro e impegno!

Grazie tizio che dice cose sul tubo, grazie, mi ridai la speranza. ❤

Ti prego resta sempre così non cambiare mai, non diventare onesto intellettualmente e non dire cose sensate altrimenti chi raddrizzerà le mie giornate? 😢

Buon lavoro maestri 🤝",Negativo
UgyQqYU7J_UR6yJAScV4AaABAg,Basta ragazzi! Non posso mettere like a tutti!!,Negativo
UgxTCytN3dGg8lsrytB4AaABAg,"Quando sono giù di morale e voglio ridere cerco ""Saverio Tommasi"" 😂😂 la bassezza culturale dei suoi discorsi è disarmante",Negativo
UgwZGTf-CCCws3Uaci94AaABAg,"Saverio…in periodo di covid ti sostenevo e ti sopportavo quando andavi alle manifestazioni no-green pass. Ma dopo questa…rimpiango di non essere stato uno di quei manifestanti, di non averti rotto la telecamera e di non averti insultato faccia a faccia",Negativo
Ugw6vNp5IHW_G6Lxr1V4AaABAg,"Grazie Saverio, continua così, a volte mi scoraggio e mi sento inadeguato, poi vedo i tuoi video e mi sento intelligente e colto, grazie.",Negativo
UgxsOkHiBHoqSS5O8Zl4AaABAg,"Saverio Tommasi ormai è diventato una macchietta ridicola. Uno psicopatico uccide la sua ex perchè non accetta di essere stato lasciato e secondo Tommasi tutti gli uomini dovrebbero fare il mea culpa. Ragionamento molto intelligente. Per quanto riguarda i privilegi maschili lui astutamente ha omesso di elencare anche quelli femminili, facendo passare i maschi per dei privilegiati. Perchè la verità è che sia nascere maschio che nascere femmina ha dei vantaggi e degli svantaggi. Perderei una giornata intera ad elencarli tutti mi limito solo a citarne alcuni. Nascere uomo è un vantaggio perchè non devi partorire (è molto doloroso) e non hai le mestruazioni. Inoltre gli uomini mediamente sono più forti fisicamente delle donne. Nascere donna è un vantaggio perchè gli uomini hanno il dovere di essere sempre gentili con le donne e l'uomo ha il dovere di proteggere e mantenere la sua famiglia (moglie e figli) mentre la donna ha solo il dovere di badare ai figli. Ecco perchè è quasi esclusivamente l'uomo ad andare in guerra e a fare i lavori più pericolosi.
Potrei andare avanti con l'elenco ma la verità è che nessuno dei due sessi è privilegiato in tutto rispetto all'altro perchè entrambi hanno vantaggi e svantaggi. 
I veri privilegiati nella nostra società sono le persone che nascono ricche, quelle belle esteticamente (è un vantaggio soprattutto per le donne), le persone forti fisicamente che non hanno problemi di salute (o che ne hanno meno), le persone alte di statura (vantaggioso soprattutto per gli uomini), gli intelligenti, quelli bravi in matematica (se sei bravo in matematica puoi fare una marea di lavori), i pupilli di famiglia (è un vantaggio enorme essere adorato dai genitori anche se c'è il rischio di diventare viziati e arroganti), quelli che hanno un carattere forte da leader (utile soprattutto per gli uomini ma anche per le donne), etc... Quindi è inutile farsi la guerra tra uomini e donne. I veri privilegiati appartengono alle categorie che ho elencato, indipendentemente dal sesso di appartenenza. Anche loro dovranno lottare per ottenere i loro obiettivi, solo che avranno la strada in discesa rispetto agli altri.",Negativo
